index,time,lat,lng,flex,gsr,bpm
1287,14:01:45,45.431222,12.356835,12,248,93
1288,14:01:45,45.431222,12.356835,19,262,94
1289,14:01:52,45.4313,12.356831,18,260,97
1290,14:01:52,45.4313,12.356831,19,257,98
1291,14:01:52,45.4313,12.356831,10,240,96
1292,14:01:52,45.4313,12.356831,18,258,96
1293,14:01:52,45.4313,12.356831,8,204,95
1294,14:01:52,45.4313,12.356831,17,257,96
1295,14:01:52,45.4313,12.356831,17,259,95
1296,14:01:52,45.4313,12.356831,6,200,94
1297,14:01:52,45.4313,12.356831,11,223,94
1298,14:01:52,45.4313,12.356831,15,258,93
1299,23:30:00,45.431379,12.356827,7,251,93
1300,14:02:04,45.431458,12.356822,16,255,94
1301,14:02:04,45.431458,12.356822,11,251,93
1302,14:02:04,45.431458,12.356822,8,247,94
1303,14:02:04,45.431458,12.356822,6,212,93
1304,14:02:04,45.431458,12.356822,10,245,93
1305,14:02:04,45.431458,12.356822,11,252,94
1306,14:02:04,45.431458,12.356822,13,255,95
1307,14:02:04,45.431458,12.356822,10,250,96
1308,14:02:04,45.431458,12.356822,11,254,96
1309,14:02:04,45.431458,12.356822,9,238,95
1310,14:02:04,45.431458,12.356822,14,272,94
1311,14:02:16,45.431537,12.356816,16,278,95
1312,14:02:16,45.431537,12.356816,18,274,95
1313,14:02:16,45.431537,12.356816,14,255,97
1314,14:02:16,45.431537,12.356816,11,225,97
1315,14:02:20,45.431615,12.356808,10,248,97
1316,14:02:20,45.431615,12.356808,13,237,94
1317,14:02:20,45.431615,12.356808,14,247,93
1318,14:02:20,45.431615,12.356808,12,246,93
1319,14:02:20,45.431615,12.356808,12,238,94
1320,14:02:20,45.431615,12.356808,7,201,94
1321,14:02:27,45.431694,12.356801,13,228,93
1322,14:02:27,45.431694,12.356801,7,221,93
1323,14:02:27,45.431694,12.356801,7,215,92
1324,14:02:27,45.431694,12.356801,15,250,94
1325,14:02:27,45.431694,12.356801,15,246,95
1326,14:02:33,45.431772,12.3568,15,244,96
1327,14:02:33,45.431772,12.3568,11,222,96
1328,14:02:33,45.431772,12.3568,14,224,95
1329,14:02:33,45.431772,12.3568,12,200,96
1330,14:02:33,45.431772,12.3568,9,200,96
1331,14:02:33,45.431772,12.3568,14,233,95
1332,14:02:39,45.431851,12.356798,6,214,94
1333,14:02:39,45.431851,12.356798,9,237,93
1334,14:02:39,45.431851,12.356798,14,229,92
1335,14:02:39,45.431851,12.356798,14,216,91
1336,14:02:43,45.43193,12.356793,13,229,91
1337,14:02:43,45.43193,12.356793,13,239,92
1338,14:02:43,45.43193,12.356793,20,242,93
1339,14:02:43,45.43193,12.356793,20,243,94
1340,14:02:43,45.43193,12.356793,13,239,94
1341,14:02:43,45.43193,12.356793,18,224,93
1342,14:02:50,45.432009,12.356789,15,229,92
1343,14:02:50,45.432009,12.356789,20,269,92
1344,14:02:50,45.432009,12.356789,15,240,93
1345,14:02:50,45.432009,12.356789,10,216,96
1346,14:02:54,45.432087,12.356784,20,242,98
1347,14:02:55,45.432166,12.356778,13,220,98
1348,14:02:55,45.432166,12.356778,18,244,96
1349,14:02:55,45.432166,12.356778,11,247,96
1350,14:02:55,45.432166,12.356778,19,245,95
1351,14:02:55,45.432166,12.356778,18,248,94
1352,14:02:55,45.432166,12.356778,16,247,93
1353,14:03:02,45.432245,12.356769,12,217,93
1354,14:03:02,45.432245,12.356769,16,219,94
1355,14:03:02,45.432245,12.356769,19,246,94
1356,14:03:02,45.432245,12.356769,14,229,94
1357,14:03:07,45.432323,12.356759,23,247,94
1358,14:03:07,45.432323,12.356759,20,237,95
1359,14:03:07,45.432323,12.356759,18,226,95
1360,14:03:07,45.432323,12.356759,24,252,94
1361,14:03:07,45.432323,12.356759,20,258,94
1362,14:03:07,45.432323,12.356759,14,219,94
1363,14:03:07,45.432323,12.356759,15,226,95
1364,14:03:14,45.432402,12.35675,15,226,95
1365,14:03:14,45.432402,12.35675,14,223,95
1366,14:03:14,45.432402,12.35675,19,249,95
1367,14:03:14,45.432402,12.35675,22,255,95
1368,14:03:14,45.432402,12.35675,15,244,94
1369,14:03:14,45.432402,12.35675,16,253,94
1370,14:03:14,45.432402,12.35675,16,250,96
1371,14:03:14,45.432402,12.35675,20,242,97
1372,14:03:14,45.432402,12.35675,16,246,96
1373,14:03:14,45.432402,12.35675,21,250,94
1374,14:03:14,45.432402,12.35675,12,214,92
1375,14:03:26,45.43248,12.35674,19,231,92
